Empresa,Safra,Cultura,Fazenda,Valor,Grupo1,Grupo2,Grupo3,Grupo4,id
2, 2021/2022,SOJA,SANTA CARMEM,"2,74794386966346",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,55225
2, 2021/2022,SOJA,VENTURINI,"2,7479431372549",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,55226
2, 2022/2023,SOJA,DONA IRILDE I,"1,96065806615614",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,55239
2, 2022/2023,SOJA,DONA IRILDE II,"1,96065947255532",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,55240
2, 2022/2023,SOJA,DONA IRILDE III,"1,96065845070423",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,55241
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"1,96065872652313",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,55242
2, 2022/2023,SOJA,SANTA CARMEM,"1,96065643952908",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,55243
2, 2020/2021,SOJA,DONA IRILDE I,"5824,27274291681",4 RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,55270
2, 2020/2021,SOJA,DONA IRILDE II,"7250,48177837561",4 RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,55271
2, 2020/2021,SOJA,DONA IRILDE III,"6461,05235549038",4 RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,55272
2, 2020/2021,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"6340,06480906135",4 RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,55273
2, 2020/2021,SOJA,SANTA CARMEM,"6551,6204741008",4 RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,55274
2, 2020/2021,SOJA,VENTURINI,"6458,47627240037",4 RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,55275
2, 2021/2022,SOJA,DONA IRILDE I,"5861,93432288591",4 RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,55284
2, 2021/2022,SOJA,DONA IRILDE II,"8120,42799502117",4 RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,55285
2, 2021/2022,SOJA,DONA IRILDE III,"7479,73076760563",4 RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,55286
2, 2021/2022,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"7462,10349405306",4 RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,55287
2, 2021/2022,SOJA,SANTA CARMEM,"6184,17657414675",4 RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,55288
2, 2021/2022,SOJA,VENTURINI,"7026,76072156863",4 RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,55289
2, 2022/2023,SOJA,DONA IRILDE I,"9970,03854623696",4 RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,55297
2, 2022/2023,SOJA,DONA IRILDE II,"12350,4527320187",4 RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,55298
2, 2022/2023,SOJA,DONA IRILDE III,"11044,2396303375",4 RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,55299
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"10184,884269944",4 RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,55300
2, 2022/2023,SOJA,SANTA CARMEM,"9911,3653486413",4 RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,55301
2, 2022/2023,SOJA,VENTURINI,"9287,02828619652",4 RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,RECEITA DA PRODUCAO RS/HA ,55302
2, 2020/2021,SOJA,DONA IRILDE I,"2271,8860822961",5 RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,55320
2, 2020/2021,SOJA,DONA IRILDE II,"3727,68415705204",5 RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,55321
2, 2020/2021,SOJA,DONA IRILDE III,"3416,92822608898",5 RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,55322
2, 2020/2021,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"2861,14390573221",5 RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,55323
2, 2020/2021,SOJA,SANTA CARMEM,"3419,92286439691",5 RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,55324
2, 2020/2021,SOJA,VENTURINI,"3630,69043710626",5 RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,55325
2, 2021/2022,SOJA,DONA IRILDE I,"1677,2865182269",5 RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,55339
2, 2021/2022,SOJA,DONA IRILDE II,"3888,95800903795",5 RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,55340
2, 2021/2022,SOJA,DONA IRILDE III,"3783,37586707746",5 RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,55341
2, 2021/2022,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"3149,01369075938",5 RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,55342
2, 2021/2022,SOJA,SANTA CARMEM,"2729,32403163277",5 RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,55343
2, 2021/2022,SOJA,VENTURINI,"3482,74191372549",5 RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,55344
2, 2022/2023,SOJA,DONA IRILDE I,"3685,86419959156",5 RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,55357
2, 2022/2023,SOJA,DONA IRILDE II,"4768,04937113688",5 RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,55358
2, 2022/2023,SOJA,DONA IRILDE III,"6207,06038561923",5 RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,55359
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"3747,46540255969",5 RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,55360
2, 2022/2023,SOJA,SANTA CARMEM,"2743,9951750178",5 RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,55361
2, 2022/2023,SOJA,VENTURINI,"2116,75332402387",5 RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,RESULTADO RS/HA ,55362
2, 2020/2021,SOJA,DONA IRILDE I,"39,0072062655213",6 MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,55415
2, 2020/2021,SOJA,DONA IRILDE II,"51,4129166998223",6 MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,55416
2, 2020/2021,SOJA,DONA IRILDE III,"52,8850106466849",6 MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,55417
2, 2020/2021,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"45,1279914622167",6 MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,55418
2, 2020/2021,SOJA,SANTA CARMEM,"52,199648589478",6 MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,55419
2, 2020/2021,SOJA,VENTURINI,"56,2158980535646",6 MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,55420
2, 2021/2022,SOJA,DONA IRILDE I,"28,6131919233299",6 MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,55434
2, 2021/2022,SOJA,DONA IRILDE II,"47,8910472628088",6 MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,55435
2, 2021/2022,SOJA,DONA IRILDE III,"50,5817118907954",6 MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,55436
2, 2021/2022,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"42,2000806243037",6 MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,55437
2, 2021/2022,SOJA,SANTA CARMEM,"44,1339926004514",6 MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,55438
2, 2021/2022,SOJA,VENTURINI,"49,5639748061325",6 MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,55439
2, 2022/2023,SOJA,DONA IRILDE I,"36,9694077159083",6 MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,55452
2, 2022/2023,SOJA,DONA IRILDE II,"38,6062719690887",6 MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,55453
2, 2022/2023,SOJA,DONA IRILDE III,"56,2017901944919",6 MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,55454
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"36,7943837478704",6 MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,55455
2, 2022/2023,SOJA,SANTA CARMEM,"27,6853397942188",6 MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,55456
2, 2022/2023,SOJA,VENTURINI,"22,7925797014104",6 MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,MARGEM BRUTA per ,55457
2, 2023/2024,SOJA,VENTURINI,"1913,67257032008",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES GRANULADOS,108337
2, 2023/2024,SOJA,VENTURINI,"998,813094083414",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,SEMENTES E MUDAS,SEMENTES DE SOJA,108338
2, 2020/2021,SOJA,DONA IRILDE I,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DEPRECIACAO,55536
2, 2020/2021,SOJA,DONA IRILDE I,"102,322153655986",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS FINANCEIRAS,55537
2, 2020/2021,SOJA,DONA IRILDE I,"656,665490792685",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,ARRENDAMENTO,55538
2, 2020/2021,SOJA,DONA IRILDE II,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DEPRECIACAO,55539
2, 2020/2021,SOJA,DONA IRILDE II,"29,1956590835843",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,ARRENDAMENTO,55540
2, 2020/2021,SOJA,DONA IRILDE II,"102,322152454407",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS FINANCEIRAS,55541
2, 2020/2021,SOJA,DONA IRILDE III,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,ARRENDAMENTO,55542
2, 2020/2021,SOJA,DONA IRILDE III,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DEPRECIACAO,55543
2, 2020/2021,SOJA,DONA IRILDE III,"102,322153169014",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS FINANCEIRAS,55544
2, 2020/2021,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"2,03723464134538",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DEPRECIACAO,55545
2, 2020/2021,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"102,322153758151",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS FINANCEIRAS,55546
2, 2020/2021,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"380,975364603592",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,ARRENDAMENTO,55547
2, 2020/2021,SOJA,SANTA CARMEM,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,ARRENDAMENTO,55548
2, 2020/2021,SOJA,SANTA CARMEM,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DEPRECIACAO,55549
2, 2020/2021,SOJA,SANTA CARMEM,"102,322152455702",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS FINANCEIRAS,55550
2, 2020/2021,SOJA,VENTURINI,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DEPRECIACAO,55551
2, 2020/2021,SOJA,VENTURINI,"102,322152941176",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS FINANCEIRAS,55552
2, 2020/2021,SOJA,VENTURINI,"753,529411764706",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,ARRENDAMENTO,55553
2, 2021/2022,SOJA,DONA IRILDE I,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DEPRECIACAO,55593
2, 2021/2022,SOJA,DONA IRILDE I,"117,073882061541",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS FINANCEIRAS,55594
2, 2021/2022,SOJA,DONA IRILDE I,"597,525729255978",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,ARRENDAMENTO,55595
2, 2021/2022,SOJA,DONA IRILDE II,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DEPRECIACAO,55596
2, 2021/2022,SOJA,DONA IRILDE II,"22,7961069559129",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,ARRENDAMENTO,55597
2, 2021/2022,SOJA,DONA IRILDE II,"117,073881152688",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS FINANCEIRAS,55598
2, 2021/2022,SOJA,DONA IRILDE III,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,ARRENDAMENTO,55599
2, 2021/2022,SOJA,DONA IRILDE III,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DEPRECIACAO,55600
2, 2021/2022,SOJA,DONA IRILDE III,"117,073882042254",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS FINANCEIRAS,55601
2, 2021/2022,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"1,85948010064044",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DEPRECIACAO,55602
2, 2021/2022,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"117,073882204941",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS FINANCEIRAS,55603
2, 2021/2022,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"389,462409652333",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,ARRENDAMENTO,55604
2, 2021/2022,SOJA,SANTA CARMEM,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,ARRENDAMENTO,55605
2, 2021/2022,SOJA,SANTA CARMEM,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DEPRECIACAO,55606
2, 2021/2022,SOJA,SANTA CARMEM,"117,073881555476",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS FINANCEIRAS,55607
2, 2021/2022,SOJA,VENTURINI,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DEPRECIACAO,55608
2, 2021/2022,SOJA,VENTURINI,"117,073884313725",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS FINANCEIRAS,55609
2, 2021/2022,SOJA,VENTURINI,"843,952941176471",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,ARRENDAMENTO,55610
2, 2022/2023,SOJA,DONA IRILDE I,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DEPRECIACAO,55647
2, 2022/2023,SOJA,DONA IRILDE I,"166,071542690096",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS FINANCEIRAS,55648
2, 2022/2023,SOJA,DONA IRILDE I,"485,496246385561",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,ARRENDAMENTO,55649
2, 2022/2023,SOJA,DONA IRILDE II,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DEPRECIACAO,55650
2, 2022/2023,SOJA,DONA IRILDE II,"12,7707949455996",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,ARRENDAMENTO,55651
2, 2022/2023,SOJA,DONA IRILDE II,"166,071541769929",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS FINANCEIRAS,55652
2, 2022/2023,SOJA,DONA IRILDE III,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,ARRENDAMENTO,55653
2, 2022/2023,SOJA,DONA IRILDE III,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DEPRECIACAO,55654
2, 2022/2023,SOJA,DONA IRILDE III,"166,071542253521",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS FINANCEIRAS,55655
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"1,99687883646358",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DEPRECIACAO,55656
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"166,071542143839",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS FINANCEIRAS,55657
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"321,148604443427",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,ARRENDAMENTO,55658
2, 2022/2023,SOJA,SANTA CARMEM,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,ARRENDAMENTO,55659
2, 2022/2023,SOJA,SANTA CARMEM,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DEPRECIACAO,55660
2, 2022/2023,SOJA,SANTA CARMEM,"166,071543584255",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS FINANCEIRAS,55661
2, 2022/2023,SOJA,VENTURINI,0,7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DEPRECIACAO,55662
2, 2022/2023,SOJA,VENTURINI,"166,071540252182",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS FINANCEIRAS,55663
2, 2022/2023,SOJA,VENTURINI,"641,121241513094",7 DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,DESPESAS ECONOMICAS,ARRENDAMENTO,55664
2, 2020/2021,SOJA,DONA IRILDE I,"4311,37430506938",8 CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,55795
2, 2020/2021,SOJA,DONA IRILDE II,"3654,31543286155",8 CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,55796
2, 2020/2021,SOJA,DONA IRILDE III,"3146,44628257042",8 CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,55797
2, 2020/2021,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"3964,25565633223",8 CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,55798
2, 2020/2021,SOJA,SANTA CARMEM,"3234,01976215959",8 CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,55799
2, 2020/2021,SOJA,VENTURINI,"3683,6374",8 CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,55800
2, 2021/2022,SOJA,DONA IRILDE I,"4899,24741597653",8 CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,55814
2, 2021/2022,SOJA,DONA IRILDE II,"4371,33997409182",8 CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,55815
2, 2021/2022,SOJA,DONA IRILDE III,"3813,42878257042",8 CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,55816
2, 2021/2022,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"4821,4855752516",8 CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,55817
2, 2021/2022,SOJA,SANTA CARMEM,"3571,92642406945",8 CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,55818
2, 2021/2022,SOJA,VENTURINI,"4505,04563333333",8 CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,55819
2, 2022/2023,SOJA,DONA IRILDE I,"6935,74213572106",8 CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,55832
2, 2022/2023,SOJA,DONA IRILDE II,"7761,24569759732",8 CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,55833
2, 2022/2023,SOJA,DONA IRILDE III,"5003,25078697183",8 CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,55834
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"6926,63589280806",8 CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,55835
2, 2022/2023,SOJA,SANTA CARMEM,"7333,44171720775",8 CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,55836
2, 2022/2023,SOJA,VENTURINI,"7977,46774393792",8 CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,CUSTO TOTAL RS/HA ,55837
2, 2020/2021,SOJA,DONA IRILDE I,"1512,89843784743",9 RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,55890
2, 2020/2021,SOJA,DONA IRILDE II,"3596,16634551405",9 RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,55891
2, 2020/2021,SOJA,DONA IRILDE III,"3314,60607291996",9 RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,55892
